Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
38298;7.228322E+000;6.256250E+005;7.075600E+004;3.818116E+006
38326;7.072213E+000;2.196500E+005;1.310440E+005;3.759721E+006
38353;7.243855E+000;2.533120E+005;1.135690E+005;3.841600E+006
38380;7.331452E+000;5.391840E+005;7.952400E+004;3.744225E+006
38408;7.257143E+000;5.965800E+005;9.302500E+004;3.779136E+006
38434;7.366982E+000;6.333990E+005;1.296000E+005;3.728761E+006
38461;7.304692E+000;2.675820E+005;8.046090E+005;3.960100E+006
38488;7.365939E+000;1.682160E+005;7.396000E+003;3.713329E+006
38515;7.148380E+000;8.260020E+005;1.772410E+005;3.876961E+006
38542;7.183949E+000;3.780840E+005;9.610000E+004;3.759721E+006
38569;7.289457E+000;1.503060E+005;6.084000E+003;3.849444E+006
38596;7.236090E+000;3.748700E+005;3.610000E+004;3.810304E+006
38624;7.153218E+000;6.317880E+005;1.169640E+005;3.713329E+006
38650;7.168646E+000;6.278400E+005;1.024000E+005;3.940225E+006
38678;7.165781E+000;7.037280E+005;1.612900E+004;3.744225E+006
38704;7.130508E+000;6.188280E+005;1.011240E+005;3.992004E+006
38730;7.219012E+000;7.075600E+005;7.290000E+004;3.892729E+006
38758;7.147975E+000;8.339850E+005;1.857610E+005;3.786916E+006
38785;7.136384E+000;3.471000E+005;3.969000E+003;3.924361E+006
38813;7.015135E+000;1.332390E+005;1.616040E+005;3.802500E+006
38841;7.062865E+000;1.020118E+006;1.239040E+005;3.960100E+006
38868;7.104223E+000;6.009960E+005;9.859600E+004;3.779136E+006
38894;7.216259E+000;2.490990E+005;7.344100E+004;3.876961E+006
38922;7.247430E+000;7.320000E+005;1.406250E+005;3.810304E+006
38950;7.193971E+000;1.683450E+005;7.569000E+003;3.857296E+006
38977;7.245610E+000;-3.934000E+003;1.369000E+005;3.744225E+006
39003;7.184450E+000;4.350500E+005;5.107600E+004;3.818116E+006
