Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
10377;8.878366E+000;2.775820E+005;7.507600E+004;8.637721E+006
10405;8.978786E+000;8.363800E+005;8.065600E+004;8.673025E+006
10431;8.990882E+000;5.183500E+005;3.062500E+004;8.773444E+006
10458;9.153166E+000;1.845900E+005;6.100900E+004;8.844676E+006
10486;8.735453E+000;2.959300E+005;1.020100E+004;8.608356E+006
10513;8.798259E+000;-2.510050E+005;1.081600E+004;8.892324E+006
10540;9.393170E+000;2.393550E+005;9.801000E+003;8.797156E+006
10567;9.330174E+000;-1.343200E+005;4.356000E+003;8.620096E+006
10594;8.942884E+000;1.460000E+006;7.562500E+004;8.809024E+006
10620;9.086704E+000;2.600580E+005;7.921000E+003;8.620096E+006
10647;8.687134E+000;1.706424E+006;3.387240E+005;8.596624E+006
10673;1.022686E+001;1.480660E+006;8.179600E+004;8.785296E+006
10701;9.283482E+000;1.622402E+006;2.992090E+005;8.608356E+006
10728;9.217778E+000;6.757790E+005;5.244100E+004;8.755681E+006
10756;8.961555E+000;1.451380E+005;1.060900E+004;8.856576E+006
10784;8.726699E+000;7.233380E+005;5.856400E+004;8.934121E+006
10810;8.963947E+000;6.686800E+005;5.244100E+004;8.785296E+006
10838;8.830466E+000;9.014700E+005;9.120400E+004;8.910225E+006
10864;9.460181E+000;3.361860E+005;1.299600E+004;8.620096E+006
10891;9.171597E+000;6.812600E+004;5.290000E+002;8.720209E+006
10918;9.154140E+000;1.429815E+006;2.294410E+005;8.910225E+006
10944;9.210650E+000;1.472500E+006;3.102490E+005;8.573184E+006
10972;9.524426E+000;1.261620E+005;1.849000E+003;8.608356E+006
10999;8.940498E+000;3.710720E+005;1.638400E+004;8.809024E+006
11026;9.202385E+000;-1.078200E+005;1.296000E+003;8.970025E+006
11052;9.575155E+000;9.623520E+005;1.075840E+005;8.661249E+006
11080;9.019200E+000;2.002821E+006;4.637610E+005;8.649481E+006
11107;1.019804E+001;9.644940E+005;2.342560E+005;8.880400E+006
11133;1.001266E+001;2.367630E+005;6.241000E+003;8.982009E+006
11160;8.007839E+000;5.591700E+004;3.610000E+002;8.661249E+006
11188;8.132377E+000;1.033550E+005;1.225000E+003;8.720209E+006
11214;8.799776E+000;3.398250E+005;1.322500E+004;8.708401E+006
11241;9.120078E+000;6.648320E+005;5.107600E+004;8.608356E+006
11268;8.727538E+000;1.714531E+006;1.592010E+005;8.661249E+006
11295;9.070919E+000;2.953000E+005;2.250000E+004;8.868484E+006
11322;8.894717E+000;7.646720E+005;1.253160E+005;8.684809E+006
11350;8.653216E+000;2.086000E+004;4.900000E+001;8.649481E+006
11378;9.023204E+000;6.984390E+005;5.616900E+004;8.684809E+006
11406;9.232591E+000;7.057670E+005;5.712100E+004;8.696601E+006
11434;9.292664E+000;1.635840E+006;1.296000E+005;8.128201E+006
11462;9.671735E+000;6.469224E+006;6.848689E+006;6.185169E+006
11490;2.296709E+001;3.561684E+006;1.710864E+006;7.496644E+006
11518;1.807862E+001;1.105890E+006;1.169640E+005;8.369449E+006
11546;1.035948E+001;1.555177E+006;1.376410E+005;8.732025E+006
11573;9.254011E+000;7.533640E+005;6.451600E+004;8.485569E+006
11600;8.915701E+000;4.744670E+005;2.592100E+004;8.661249E+006
11627;9.561904E+000;5.628770E+005;1.600000E+003;8.856576E+006
11654;9.118471E+000;1.378260E+006;1.624090E+005;8.514724E+006
11682;9.393785E+000;5.211108E+006;4.972900E+006;6.832996E+006
